id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
34931178,Drury Court Hotel- Super central Dublin hotel,256945665,Drury,,Dublin City,53.34171,-6.26525,Private room,253,1,152,2024-08-10,2.38,7,331,29,
34931800,Drury Court Hotel- Super central Dublin hotel,256945665,Drury,,Dublin City,53.34191,-6.26325,Private room,,1,3,2023-04-04,0.08,7,328,0,
34931838,Drury Court Hotel- Super central Dublin hotel,256945665,Drury,,Dublin City,53.34034,-6.26509,Private room,,1,7,2024-08-17,0.23,7,331,1,
34931848,Drury Court Hotel- Super central Dublin hotel,256945665,Drury,,Dublin City,53.34235,-6.26405,Private room,253,1,228,2024-09-10,3.58,7,330,44,
34988967,"Executive Apt in Blackrock, (min 90 day rentals)",16943695,Aoife Mary,,Dn Laoghaire-Rathdown,53.3001,-6.18656,Entire home/apt,200,28,10,2021-09-13,0.16,1,262,0,
34991332,Bungalow in scenic country setting near airport,263627728,Evelyn,,Fingal,53.570614,-6.28918,Entire home/apt,70,2,369,2024-09-03,5.75,1,90,82,
35005088,A BIJOUX JEWEL IN BLACKROCK VILLAGE NEAR THE SEA.,30155554,Deirdre,,Dn Laoghaire-Rathdown,53.301937103271484,-6.179051876068115,Entire home/apt,361,4,26,2024-08-24,0.41,1,269,3,
35141834,2BR charming Apt beside Merrion Sq,264430227,Mary,,Dublin City,53.34055,-6.24578,Entire home/apt,130,14,77,2024-03-27,1.20,1,254,3,
35157457,"Entire, modern, spacious Family Home - 5 bedroom",12382222,Marie,,Dublin City,53.37662,-6.1827,Entire home/apt,,3,5,2024-06-09,0.20,1,0,2,
35206674,Dreamy City Center Victorian Home,54339181,Conor,,Dublin City,53.33261,-6.269,Entire home/apt,450,4,48,2024-08-26,1.88,1,43,26,
35210012,Female only* new house Portmarnock train station,158579263,Maria,,Fingal,53.41622,-6.14921,Private room,184,1,4,2022-09-12,0.06,2,89,0,
35229089,Traditional 2 Bedroom apt in Donnybrook Dublin,483439255,Rocio,,Dublin City,53.31773,-6.23319,Entire home/apt,181,14,68,2024-08-17,1.06,4,80,22,
35243415,Double bed with balcony in luxury apartment,15306607,Andreas,,Dn Laoghaire-Rathdown,53.28295,-6.19499,Private room,75,1,41,2024-09-03,1.15,2,103,19,
35247934,"Kinsealy Downs, 6 bedrooms, 3 bathrooms, 3 Showers",265368904,Peter,,Fingal,53.445438,-6.200194,Entire home/apt,,2,6,2024-07-16,0.23,1,0,1,
35274738,Dublin Centre-Quiet double-bed & Private bathroom,33204838,Jessica,,Dublin City,53.35021,-6.28435,Private room,97,3,172,2024-08-26,2.68,1,10,48,
35340639,"Single room in Belgard Heights, Tallaght, Dublin24",262010851,Linda,,South Dublin,53.29731,-6.3844,Private room,60,2,46,2024-09-06,0.72,1,194,2,
35372523,Cosy Private Room in Quiet Home,31810133,Kevin,,South Dublin,53.27,-6.33335,Private room,56,1,125,2024-09-08,1.96,1,43,40,
35559705,"City 15 min on dart
Airport 15 min drive",264096300,Sean,,Dublin City,53.37918,-6.19214,Private room,140,2,234,2024-09-08,3.82,1,120,55,
35563076,"House, Shankill, Dublin",130550825,Mark,,Dn Laoghaire-Rathdown,53.24008,-6.12872,Entire home/apt,220,1,5,2022-10-31,0.08,1,13,0,
35569423,"Relaxing hideaway, close to Airport and Malahide.",18585197,Daren,,Fingal,53.44299,-6.20041,Private room,90,2,105,2024-07-02,1.65,1,198,8,
35576859,Big bright family home near the city and the sea,170802120,Louise,,Dn Laoghaire-Rathdown,53.30963,-6.20849,Entire home/apt,,2,10,2024-06-30,0.16,1,0,1,
35608363,RDS and Aviva stadium Neighbour,112062166,Gav And Trisha,,Dublin City,53.33062,-6.22536,Entire home/apt,120,14,48,2024-08-27,0.77,35,51,3,
35673359,RiverView Suite - Templebar Rooms,247178939,Hiphipstay,,Dublin City,53.34703139161763,-6.266916314335093,Private room,217,1,103,2024-08-28,1.63,5,154,35,
35713748,Room to rent in Trendy Stoneybatter,28014381,David,,Dublin City,53.35293,-6.28446,Private room,,28,9,2024-08-31,0.14,1,0,2,
35725592,"Quiet 1 bed in Sandycove,Glasthule near beach",35680310,Brenda,,Dn Laoghaire-Rathdown,53.28452,-6.11897,Entire home/apt,130,2,23,2024-08-26,0.37,1,23,7,
35731940,Cozy redbrick house close to city centre,1820300,Mariangela,,Dublin City,53.3123,-6.29642,Entire home/apt,200,3,17,2023-08-27,0.27,1,10,0,
35750907,Double bedroom in relaxed flat near Dublin centre,29181706,Pat,,Dublin City,53.32488,-6.26384,Private room,70,1,177,2024-09-07,2.82,1,79,71,
35786970,Beautiful 2 Bedroom Apartment just a bus to city,94680333,Breege,,Dn Laoghaire-Rathdown,53.28795,-6.14131,Entire home/apt,350,1,0,,,1,16,0,
35819988,Three-bedroom Apt with king sized bed & 2 singles,184560099,Griffith Halls,,Dublin City,53.33121,-6.27788,Entire home/apt,510,1,19,2024-09-02,0.31,8,0,16,
35843848,Detached modern family home,20957516,Vicky,,Dn Laoghaire-Rathdown,53.23739459999999,-6.1254874,Entire home/apt,,3,3,2024-08-24,1.84,1,0,3,
35856841,"Luxury Serviced room,in unique private Residence!1",268990098,Daniel,,Dublin City,53.31737,-6.27334,Private room,60,27,22,2023-04-01,0.35,15,262,0,
35863602,Double Room for 3: Retro Modern House in The City,5580678,Lex,,Dublin City,53.33447,-6.26591,Private room,106,5,4,2024-04-30,0.22,4,146,3,
35865150,Dublin Centre Townhouse With Private Large Garden,269764936,Jamie,,Dublin City,53.33297,-6.25172,Entire home/apt,416,1,59,2024-09-02,0.93,3,262,15,
35868978,Private Double with Bathroom near UCD/RTE/RDS,267820603,Teresa,,Dn Laoghaire-Rathdown,53.30748,-6.2095,Private room,94,2,9,2024-08-25,0.14,3,78,5,
35868984,Private Ensuite single street view UCD/RDS/RTE,267820603,Teresa,,Dn Laoghaire-Rathdown,53.30752,-6.21066,Private room,79,2,88,2024-08-28,1.43,3,278,28,
35877459,Cosy family home located on the edge of Dublin,253080365,Robert,,South Dublin,53.28443,-6.43309,Private room,55,1,28,2024-06-21,1.68,2,34,20,
35900329,Private single ensuite garden view near UCD/RTE,267820603,Teresa,,Dn Laoghaire-Rathdown,53.30922,-6.20911,Private room,79,2,96,2024-08-26,1.55,3,149,30,
35909888,City centre cottage close to 3arena,9739935,Kate,,Dublin City,53.3515625,-6.235825061798096,Entire home/apt,300,1,53,2024-08-25,4.24,2,99,50,
35943161,"Large private double room, 5G WI-FI and En-suite.",260842534,Debbie,,South Dublin,53.30044,-6.35346,Entire home/apt,88,3,110,2024-09-09,1.74,1,306,14,
35986074,Stylish own-door solo suite in best urban village,29592363,Clodagh,,Dublin City,53.33149,-6.21296,Entire home/apt,86,2,284,2024-09-10,4.51,1,110,76,
35986747,"Luxury  Serviced Room, in exclusive private home!2",268990098,Daniel,,Dublin City,53.31501,-6.27197,Private room,109,30,9,2023-10-15,0.14,15,88,1,
35987064,Private Ensuite Luxury double bedroom (3),268990098,Daniel,,Dublin City,53.31533,-6.27402,Private room,118,30,22,2024-06-12,0.35,15,271,3,
35987461,Luxury Suite in Private Residence (4),268990098,Daniel,,Dublin City,53.31516,-6.27404,Private room,125,30,23,2024-07-07,0.37,15,103,1,
35988107,"Private Room, in historic ** residence (5)",268990098,Daniel,,Dublin City,53.3156,-6.27216,Private room,60,60,34,2024-08-23,0.54,15,264,3,
36058080,Dublin City - Glasnevin - Entire Home,41147032,James,,Dublin City,53.37272,-6.26787,Entire home/apt,,3,12,2024-08-31,0.42,1,0,2,
36100357,Serene Seaside Retreat,271552223,Julie,,Fingal,53.49927,-6.11597,Entire home/apt,114,1,469,2024-08-27,7.42,3,58,121,
36101463,"Double Room, ensuite 
near to Dublin Airport.",271552223,Julie,,Fingal,53.500125885009766,-6.11513614654541,Private room,75,1,62,2024-08-23,0.98,3,15,19,
36102141,Twin Room ensuite near to Dublin Airport.,271552223,Julie,,Fingal,53.50101,-6.11411,Private room,75,1,65,2024-08-28,1.03,3,13,17,
36132141,En-suite King Bed mins to Temple Bar/Grand Canal,271773310,Briona,,Dublin City,53.34486,-6.24791,Private room,,5,9,2024-05-26,0.14,2,0,1,
36174418,"Luxury Apartment, 96 Pembroke Road",272065526,Jonathan,,Dublin City,53.332469743588035,-6.237583681941032,Entire home/apt,274,3,6,2024-08-26,2.22,1,58,6,
36218733,Entire apartment in Dublin 4 with 1 double bed,14734651,Ronan,,Dublin City,53.34119,-6.23172,Entire home/apt,350,1,5,2023-08-08,0.08,1,71,0,
36235875,"Comfortable, cosy, convenient home",96710297,Marie,,Dublin City,53.33877,-6.31019,Entire home/apt,119,3,33,2024-09-09,0.53,1,4,18,
36236635,3B Family home near Dundrum,2972953,Roland,,Dn Laoghaire-Rathdown,53.27975,-6.22885,Entire home/apt,100,7,2,2024-06-26,0.03,1,20,1,
36236698,"Bright, Calm Apt in front of St. Patrick Cathedral",272550453,David,,Dublin City,53.34272,-6.27204,Entire home/apt,500,4,61,2024-04-02,0.97,1,16,8,
36255222,Private room with private bathroom and Garden,43146407,Abhishek,,Dn Laoghaire-Rathdown,53.273303321930705,-6.136660120214218,Private room,100,2,69,2024-09-04,2.50,1,5,21,
