id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1648508,Exquisite garden apartment,8746106,Gerti,,Dbling,48.24518,16.31013,Entire home/apt,125,3,9,2023-09-11,0.10,1,321,0,
1650899,Klein und gemütlich mit 22 m2,8443421,Oi Van,,Meidling,48.18623,16.33796,Entire home/apt,61,3,37,2023-08-25,0.29,3,10,0,
1671757,"Naschmarkt Suite, 60 m2",8849915,Silvia,,Mariahilf,48.19803,16.35588,Entire home/apt,120,14,13,2024-08-27,0.10,3,348,2,
1680603,Modern 2Room Apt (65m2) in the Center,8885198,Aida,,Landstra§e,48.19777,16.39774,Entire home/apt,88,30,71,2021-08-16,0.54,4,345,0,
1680727,"Modern 3Room Apt (75m2) with balkony, city centre",8885198,Aida,,Landstra§e,48.19634,16.39922,Entire home/apt,85,30,180,2020-03-17,1.36,4,7,0,
1687563,**HOME-OFFICE w/HighSpeedInternet** 80sqm AUGARTEN,1137320,Silvia&Family,,Brigittenau,48.22714,16.37034,Entire home/apt,149,28,59,2024-08-11,0.47,3,218,9,
1688140,"Cozy & Sunny Modern Flat, Central.",8922093,Kevin,,Favoriten,48.18227,16.38081,Entire home/apt,,2,79,2019-12-15,0.59,1,0,0,
1695412,Cosy room - travellers with children welcome,3523076,Kathrin,,Margareten,48.18604,16.34915,Entire home/apt,,2,5,2017-01-06,0.05,2,0,0,
1701909,Prater Apartment /Blue Apartment,8985755,Anna,,Leopoldstadt,48.218902587890625,16.405672073364258,Entire home/apt,99,3,71,2024-08-24,0.55,2,322,6,
1704247,Beautiful and spacious city center apartment,8997037,Tatiana,,Landstra§e,48.2039,16.38391,Entire home/apt,149,3,188,2024-08-27,1.51,2,169,20,
1713050,"Praterloft 35 (WU Campus, Messe)",2813542,Susanne,,Leopoldstadt,48.21821,16.40266,Entire home/apt,105,5,145,2024-09-02,1.11,2,92,22,
1734907,7.3.-9.4.2015 & 18.5.-24.5.2015,9138180,Bernhard,,Ottakring,48.20986,16.32625,Private room,,1,0,,,1,0,0,
1739347,First Class Apartment City Center - TG,9158703,Isabelle,,Innere Stadt,48.2111,16.36753,Entire home/apt,219,30,8,2024-08-31,0.32,22,39,5,
1740918,Favorable Living  in Vienna City-Center,9165185,Gerta,,Landstra§e,48.20661,16.38681,Entire home/apt,52,28,52,2024-09-02,0.46,2,46,6,
1743959,"Cosy, bright and connected!",9180501,Marion,,Ottakring,48.20843,16.30554,Entire home/apt,40,5,4,2024-07-23,0.03,1,10,1,
1744787,Stunning apartment close to city centre AC - StG8,9158703,Isabelle,,Mariahilf,48.19284,16.34413,Entire home/apt,150,30,12,2022-07-10,0.12,22,19,0,
1750686,Cosy home in Vienna center,2029608,Filip,,Josefstadt,48.20744,16.34935,Private room,,1,359,2020-09-15,2.71,1,0,0,
1754046,Vienna Studio Ap-ART-ment,8304668,Jan & Maida,,Landstra§e,48.1927,16.3879,Entire home/apt,128,3,493,2023-12-11,3.71,5,0,1,
1779274,Charmante 44m² in der Vorstadt,9341868,Nenad,,Hernals,48.22108,16.32121,Entire home/apt,85,4,13,2023-04-16,0.14,1,79,0,
1788122,Romantic Private Apartment,9383500,Stefan,,Neubau,48.20592,16.34529,Entire home/apt,98,4,200,2024-08-25,1.58,4,139,26,
1792886,Charming City Apartment,9406646,Victor,,Landstra§e,48.21073,16.39164,Entire home/apt,,3,68,2020-09-21,0.63,1,0,0,
1794467,Quiet luxury apartment in centre,4100819,Eszter,,Neubau,48.20648,16.34571,Entire home/apt,,30,48,2019-07-30,0.38,1,0,0,
1797891,Spacious City Apartment for Couple,4644084,Stuart,,Landstra§e,48.19719665642286,16.404126684220227,Entire home/apt,100,3,2,2024-08-25,0.21,1,5,2,
1837641,Stay stylish next to Mariahilferstr,3287016,Walter,,Mariahilf,48.19781,16.35307,Entire home/apt,175,3,286,2024-08-26,2.26,2,207,22,
1860535,Exclusive Apartment Near Center,9556855,Reza,,Alsergrund,48.2153,16.35565,Entire home/apt,186,3,30,2024-08-12,0.23,8,332,4,
1870737,"Central, wifi, balcony, parking lot nearby",8060786,Peter,,Josefstadt,48.21002,16.34094,Entire home/apt,62,4,143,2024-09-02,1.34,2,30,28,
1875404,Stylish Living in the city centre,3287016,Walter,,Leopoldstadt,48.21619,16.37602,Entire home/apt,178,3,296,2024-08-27,2.31,2,170,22,
1884554,"Spacious, luxurious & classy flat (city centre)",9806374,Christoph,,Innere Stadt,48.20532,16.37637,Entire home/apt,242,2,14,2024-08-26,0.11,1,1,5,
1908959,"#17 Elegante, ruhige 80m² Wohnung Infrarot Sauna",9719601,Christiana,,Neubau,48.20207,16.34416,Entire home/apt,108,2,419,2024-09-05,3.19,14,238,62,
1912806,Urban Stay in the centre of Vienna,9922760,Rainer,,Rudolfsheim-Fnfhaus,48.19463,16.33651,Entire home/apt,60,4,172,2024-08-19,1.31,1,327,28,
1915927,"Central, spacious, quiet, fully equipped",2262994,Peter,,Rudolfsheim-Fnfhaus,48.19864,16.33727,Entire home/apt,82,1,819,2024-09-02,6.27,2,144,97,
1916629,sun parcview-apt. very central cozy,9790447,Hanna,,Rudolfsheim-Fnfhaus,48.1975,16.33111,Entire home/apt,,4,4,2016-01-03,0.03,1,0,0,
1920647,Center Apartment 2 Bedrooms,4331202,Florian,,Innere Stadt,48.20417,16.37112,Entire home/apt,350,3,71,2024-08-11,0.57,72,274,6,
1920691,Center Apartment 2 Bedrooms,4331202,Florian,,Innere Stadt,48.20448,16.37096,Entire home/apt,378,3,46,2024-08-21,0.39,72,286,6,
1922236,Newly renovated Penthouse+Terrace,9961843,Alexander,,Margareten,48.1939,16.35746,Entire home/apt,,2,43,2019-01-12,0.33,3,0,0,
1929544,Wohnung in U-Bahn Nähe (Top 4),9991820,Clara,,Hietzing,48.18979,16.26794,Entire home/apt,48,3,72,2024-08-13,0.85,4,231,19,
1940544,GU3 4 Perfekt für Studenten 2,5874520,AdInfinitum Philip Bea Sophia,,Simmering,48.17441,16.39774,Entire home/apt,60,60,14,2022-06-17,0.11,51,358,0,
1940695,GU3 5  Perfekt für Studenten,5874520,AdInfinitum Philip Bea Sophia,,Simmering,48.17432,16.39787,Entire home/apt,60,90,23,2023-04-30,0.19,51,358,0,
1940757,GS13g apartmet in zentrum zumverlieben,5874520,AdInfinitum Philip Bea Sophia,,Leopoldstadt,48.21928,16.37578,Entire home/apt,70,90,13,2021-07-30,0.10,51,358,0,
1940815,GS13a Ap.- kleine Terrasse  perfekt  Home Office,5874520,AdInfinitum Philip Bea Sophia,,Leopoldstadt,48.2175,16.37553,Entire home/apt,100,60,12,2023-01-15,0.09,51,358,0,
1941968,Cozy Family Apartment,9556855,Reza,,Mariahilf,48.19968,16.36068,Entire home/apt,240,2,27,2024-08-23,0.21,8,300,5,
1942166,"Central Vienna flat, 100 sqm + cat",801421,Raimund And Martin,,Alsergrund,48.22227,16.36536,Entire home/apt,,7,1,2015-09-30,0.01,1,0,0,
1951612,Vienna Flair near Imperial Park,8724341,Guy,,Meidling,48.18127,16.31902,Entire home/apt,70,29,338,2024-08-09,2.59,1,104,35,
1952847,Luxury in Central Vienna,2737046,Tanya,,Landstra§e,48.20458,16.39128,Entire home/apt,110,3,95,2024-07-28,0.73,1,177,23,
1969150,Central Quiet Modernized Apartment!,146196,Sandra,,Neubau,48.20515,16.34775,Entire home/apt,,2,216,2024-08-26,1.69,3,105,21,
1976273,Cozy Apartment in the City,9718470,Ari,,Leopoldstadt,48.21537,16.37546,Entire home/apt,90,1,549,2024-08-28,4.25,2,317,62,
1976782,Stylish Apartment near the center,9556855,Reza,,Alsergrund,48.21532,16.35765,Entire home/apt,179,3,16,2024-07-27,0.15,8,336,6,
1978593,Splendid Apartment near Oper - Apt 16,1547126,Anna & Vladan,,Mariahilf,48.20162,16.36335,Entire home/apt,291,1,300,2023-01-13,2.29,55,178,0,
1980594,Luxury One Bedroom Apartment,9556855,Reza,,Mariahilf,48.19881,16.35876,Entire home/apt,170,3,33,2024-08-10,0.25,8,355,4,
1981159,Vienna rooftop apartment,6794434,Sarah,,Leopoldstadt,48.22182,16.38621,Entire home/apt,,55,1,2016-12-16,0.01,1,0,0,
1983185,"""Frisierzimmer"" Grey Art Loft",3564972,Andre,,Mariahilf,48.1951,16.34936,Entire home/apt,61,2,733,2024-09-09,5.60,6,119,73,
1986528,52 m² Apartment in zentraler Lage,10247624,Roland,,Alsergrund,48.22552,16.36409,Entire home/apt,,2,31,2019-06-04,0.24,3,364,0,
275668,UR OWN DOWNTOWN VIENNA FLAT #15,1440944,Stephanie,,Wieden,48.19328,16.36755,Entire home/apt,72,2,288,2024-08-23,1.97,3,6,32,
293442,Charming apartment near city center!,1108400,Dan,,Leopoldstadt,48.21699,16.3839,Entire home/apt,54,5,248,2024-09-06,1.61,13,125,66,
293667,SUITE - 10 hotspots in 10 minutes,1100216,Belinda,,Margareten,48.18461,16.35976,Entire home/apt,49,29,331,2024-08-22,2.15,2,300,29,
298176,Traditional Apartments Vienna City,1537009,Ingeborg,,Brigittenau,48.23456,16.37933,Entire home/apt,69,2,87,2024-06-13,0.56,1,10,6,
300702,Beautiful Apartment near Schwedenplatz - Apt 15,1547126,Anna & Vladan,,Innere Stadt,48.20994,16.3787,Entire home/apt,320,1,495,2024-05-16,3.22,55,261,7,
302499,Fragola Verde - my home in vienna,1557725,Kurt,,Landstra§e,48.196781158447266,16.40378761291504,Entire home/apt,94,4,20,2024-08-20,0.13,4,249,6,
305788,Direct at the Center room with private shower,518644,Michael,,Margareten,48.19357,16.35849,Private room,,1,55,2022-09-18,0.37,33,0,0,
305796,City Center Room with private shower and sink.,518644,Michael,,Margareten,48.1949,16.35879,Private room,49,1,74,2024-09-03,0.49,33,135,25,
308169,Vienna/Austria Center Apartment,1586562,Michael,,Wieden,48.18916,16.36725,Entire home/apt,,2,25,2016-04-21,0.17,1,0,0,
311836,Near Palace Schönbrunn - Apt. 3,175131,Ingela,,Rudolfsheim-Fnfhaus,48.18467,16.32795,Entire home/apt,160,1,107,2024-08-10,0.72,14,253,10,
311904,COMFORT SUITE- 10Hotspots10Minuten,1100216,Belinda,,Margareten,48.18461,16.35976,Entire home/apt,50,29,197,2024-09-09,1.29,2,180,32,
327876,Beautiful Loft-style Apartment,1675660,Anja,,Ottakring,48.20902,16.3317,Entire home/apt,79,5,71,2024-04-20,0.48,1,162,6,
333486,Cosy appartment near city center :),1698829,Susanna,,Leopoldstadt,48.22232,16.3722,Entire home/apt,,20,13,2023-03-01,0.11,1,0,0,
342504,Quiet & Sunny Familyhouse (Garden Pool up to 4bdr),1738140,Michael-Andreas,,Meidling,48.168,16.33033,Private room,278,3,64,2023-08-14,0.53,1,317,0,
349539,Wake up with a glance to the sky,1770728,Reinhold,,Hernals,48.2188,16.32799,Private room,,2,13,2019-01-02,0.09,1,0,0,
349560,Citycenter+Terrace + free garage,1771038,Agnes,,Landstra§e,48.20916,16.39557,Entire home/apt,145,10,35,2023-10-13,0.27,1,56,1,
358058,Feel at home with private! bathroom,1785960,Ulrike,,Ottakring,48.21912,16.30937,Private room,33,30,237,2024-08-30,1.56,2,169,33,
358337,Stadtnest Bed & Breakfast - Wien,1280395,Barbara,,Mariahilf,48.19283,16.34387,Private room,94,3,14,2024-07-12,0.15,3,331,3,
375192,Experience Vienna’s Center with private shower,518644,Michael,,Margareten,48.19444,16.35969,Private room,63,1,123,2024-08-23,0.82,33,150,12,
392603,City Centre Studio,1963384,Caroline,,Innere Stadt,48.20904,16.37182,Entire home/apt,100,31,94,2024-07-29,0.64,1,212,5,
392756,VCA4 Palais Brambilla – classic studio city views,1833176,Markus,,Innere Stadt,48.21564,16.37199,Entire home/apt,120,32,42,2024-06-11,0.30,4,146,4,
392757,VCA3  Palais Brambilla - studio with city views,1833176,Markus,,Innere Stadt,48.21496,16.37161,Entire home/apt,106,32,131,2024-06-15,0.87,4,129,10,
392905,City Apartment 1- Palais Brambilla romantic style,1833176,Markus,,Innere Stadt,48.21351,16.37282,Entire home/apt,125,2,77,2024-08-21,0.53,4,191,16,
393961,City Apartment 2- Palais Brambilla - 1920ies style,1833176,Markus,,Innere Stadt,48.21318,16.37486,Entire home/apt,140,32,90,2023-12-30,0.66,4,238,4,
404083,nice apartment in central location,2015270,Christoph,,Leopoldstadt,48.2184,16.39906,Entire home/apt,45,31,285,2024-08-31,1.90,2,57,26,
404657,"Sunny, quiet and central apartment with terrace",1693552,Joseph,,Mariahilf,48.19447,16.35099,Entire home/apt,73,180,61,2023-04-23,0.64,1,246,0,
422021,Designer Studio at the Heart of Vienna,518644,Michael,,Margareten,48.19353,16.36057,Entire home/apt,55,1,95,2024-09-02,0.90,33,129,24,
422063,Min 1 Month Be at the center with private bathroom,518644,Michael,,Margareten,48.19536,16.35912,Private room,40,30,27,2022-10-31,0.40,33,167,0,
429729,At Center Modern furnished studio for long term,518644,Michael,,Margareten,48.19407,16.35876,Entire home/apt,68,30,24,2020-09-13,0.16,33,365,0,
429820,LONG TERM Center Room +private shower+sink,518644,Michael,,Margareten,48.19465,16.36058,Private room,29,30,24,2023-10-18,0.16,33,194,1,
429821,Center room+private shower+sink,518644,Michael,,Margareten,48.19369,16.35899,Private room,39,30,1,2019-03-11,0.01,33,90,0,
432365,VIENNA CENTER – BELVEDERE 23,2150005,Ramona & Alex,,Landstra§e,48.19306,16.38798,Entire home/apt,64,5,522,2024-09-10,3.49,4,241,49,
435239,Direct at the center near state opera house studio,518644,Michael,,Margareten,48.1935,16.35862,Entire home/apt,69,1,36,2024-06-09,0.34,33,356,5,
435240,"Center Opera modern, light and quiet Apt",518644,Michael,,Margareten,48.19532,16.35901,Entire home/apt,65,1,92,2024-08-25,0.86,33,219,34,
455314,"Central, quiet, fully equipped",2262994,Peter,,Rudolfsheim-Fnfhaus,48.19983,16.33778,Entire home/apt,76,1,838,2024-09-10,5.63,2,128,92,
461361,LedererLeo,2293155,Lee,,Josefstadt,48.21189,16.34926,Entire home/apt,50,3,180,2024-07-10,1.20,1,12,16,
468889,Traditional Apartments Vienna TAV,2327667,Andreas,,Brigittenau,48.23536,16.38022,Entire home/apt,68,2,66,2024-01-02,0.44,3,0,13,
481895,VIENNA CENTER – BELVEDERE 22,2150005,Ramona & Alex,,Landstra§e,48.19306,16.38798,Entire home/apt,54,5,572,2024-09-10,3.82,4,224,57,
482052,1BR KLIMT Apartment,13336646,Hotel Und,,Penzing,48.19676,16.28851,Entire home/apt,141,1,8,2022-09-25,0.05,9,362,0,
482090,U3 Meiselmarkt - Schönbrunnnähe,2387347,Manuela,,Rudolfsheim-Fnfhaus,48.1969,16.31793,Private room,,14,0,,,1,0,0,
488723,Sunny apartment in central location,2418146,Gisella,,Brigittenau,48.22875,16.37405,Entire home/apt,77,21,127,2024-08-17,0.92,16,234,5,
492555,Little paradise + BMW (6 min to center),2271419,Nura,,Favoriten,48.17297,16.37754,Entire home/apt,118,1,52,2024-08-12,0.35,1,365,3,
532596,"Beautiful, Quiet, City Center Flat- 130sqm!",442912,Anna,,Innere Stadt,48.20845,16.37722,Entire home/apt,250,28,113,2023-06-20,0.77,1,266,0,
536895,Cosy City Apartment,1651453,Lisa,,Mariahilf,48.19159,16.34185,Entire home/apt,90,31,88,2020-01-02,0.60,2,174,0,
543409,privateroom downtown absolute quiet,2671443,Christoph,,Landstra§e,48.201212863382594,16.38976215094053,Private room,110,1,218,2024-08-25,1.67,1,112,20,
545094,"Little Room ""Old Vienna"" (Calm)",2670197,Christian,,Ottakring,48.21517,16.31864,Entire home/apt,,31,110,2024-05-04,0.75,3,13,2,
560952,Centrally located in the 8.district,2757977,Ursula,,Josefstadt,48.20879,16.34266,Private room,58,1,226,2024-09-10,1.55,1,314,33,
563275,SUNNY APARTMENT DOWNTOWN VIENNA #23,1440944,Stephanie,,Wieden,48.19356,16.36768,Entire home/apt,,2,256,2024-08-13,1.74,3,3,40,
566572,vienna city loft schönbrunn U3,2786751,Anna,,Rudolfsheim-Fnfhaus,48.19813,16.31826,Entire home/apt,,3,22,2017-07-31,0.15,1,0,0,
569990,Studio Apartment incl Wi-Fi & car parking,2805014,Andreas,,Floridsdorf,48.26153434256743,16.387579579379185,Entire home/apt,69,6,7,2024-07-01,0.08,3,348,2,
569995,Bedroom Apartment incl. Wi-Fi & free car parking,2805014,Andreas,,Floridsdorf,48.26147202598764,16.387579794125134,Entire home/apt,75,6,10,2024-04-20,0.11,3,358,3,
569997,Beautiful Suite Apartment in Vienna Boardinghouse,2805014,Andreas,,Floridsdorf,48.26149,16.38753,Entire home/apt,89,6,4,2024-05-01,0.04,3,289,2,
573333,Loft in Viennas creative district,2118680,Thomas,,Neubau,48.2031,16.34571,Entire home/apt,,2,110,2024-08-05,0.75,1,128,16,
576960,Old-Town-Dreams Apt in the Center,608240,Andrei,,Innere Stadt,48.20845,16.37793,Entire home/apt,104,3,600,2024-09-06,4.06,2,148,77,
579301,nice flat near belvedere palace,2849095,Veselinka,,Landstra§e,48.19197,16.39073,Entire home/apt,55,2,217,2024-09-03,1.73,1,25,61,
600477,Terrace Suite Gustav Mahler ****,540246,Christian,,Hernals,48.21509519217383,16.339490038897125,Entire home/apt,108,1,345,2024-07-01,2.35,13,320,15,
604215,Viennese flair superbly located,3319864,Eric,,Neubau,48.20409,16.35473,Entire home/apt,120,4,321,2024-08-24,2.18,1,270,22,
610592,Visit Museums from an Arty Apartment in the Design District,3027372,Maria,,Neubau,48.20142,16.3515,Entire home/apt,100,4,207,2024-09-07,1.45,1,137,36,
