id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
44221955,The heart of Alfama,62988799,Lauren & Edouard,Lisboa,Santa Maria Maior,38.7112377,-9.1292954,Entire home/apt,75,2,55,2024-09-05,5.50,9,290,55,47918/AL
44221970,Heart of the city experience 1,62988799,Lauren & Edouard,Lisboa,Santa Maria Maior,38.71555,-9.1338,Entire home/apt,80,1,102,2024-09-11,2.03,9,285,14,82990/AL
44225328,Parati Villa III (apt. D),356307073,Parati Apartments,Mafra,Ericeira,38.96596,-9.41929,Entire home/apt,155,2,44,2024-08-28,0.88,6,23,18,110970/AL
44229531,The Beach Palm Suite,2929348,Sabina,Cascais,Carcavelos e Parede,38.685356,-9.346796,Entire home/apt,,2,5,2022-10-01,0.10,6,0,0,111609/AL.
44237525,Ambassador Shower,346987534,Ambassador Suites,Lisboa,Belm,38.697876,-9.195767,Entire home/apt,144,4,72,2024-09-11,1.43,6,76,35,104260/AL
44238153,Fantastic and entire room in Center of Lisbon,10946322,Jerome,Lisboa,Arroios,38.72979,-9.14534,Entire home/apt,96,1,231,2024-09-12,4.78,1,146,79,84879/AL
44242146,Parati Courtyards (apt. A),356307073,Parati Apartments,Mafra,Ericeira,38.9659,-9.41852,Entire home/apt,160,2,49,2024-08-27,0.99,6,28,24,110969/AL
44242446,Parati Villa IV (apt. E),356307073,Parati Apartments,Mafra,Ericeira,38.9656,-9.41865,Entire home/apt,119,2,48,2024-08-28,0.96,6,351,15,110971/AL
44242535,Parati Sea View I (apt. F),356307073,Parati Apartments,Mafra,Ericeira,38.96755,-9.41851,Entire home/apt,102,2,35,2024-06-06,0.73,6,357,1,110972/AL
44242707,Parati Sea View II Studio (apt. G),356307073,Parati Apartments,Mafra,Ericeira,38.96766,-9.41817,Entire home/apt,159,2,54,2024-08-15,1.09,6,333,12,110973/AL
44247149,Stylish modern home in the heart of Cais do Sodré,281649544,Qualquer Destino,Lisboa,Misericrdia,38.70731,-9.14455,Entire home/apt,272,1,227,2024-09-10,4.58,6,317,54,87894/AL
44250731,Van Life Experience starts here!,1146277,Cristina,Lisboa,Marvila,38.75546,-9.12907,Entire home/apt,61,5,6,2023-09-17,0.12,5,228,1,Exempt
44255713,DOUBLE BEDROOM IN VERY COZY APARTMENT,10247933,Bryan,Oeiras,"Oeiras e S.Julio da Barra, Pao de Arcos e Caxias",38.69431,-9.30687,Private room,45,1,32,2024-09-02,0.64,2,49,6,12345/AL
