id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
943394700176609371,Lovely Apartment w. Rooftop Terrace - Vondelpark,143098191,Peter,,Zuid,52.3506622,4.8536328,Entire home/apt,,2,2,2023-11-18,0.30,11,0,2,0363 F0D8 7A20 3FA2 042E
943423716597490569,Charming apartment near Vondelpark,498869432,Katinka,,De Baarsjes - Oud-West,52.36324,4.86174,Entire home/apt,,3,1,2023-08-29,0.15,1,0,1,0363 9E9B F4CD 722C C052
946167293922581571,Appartement & tuin in Amsterdam!,66177483,Marina,,De Baarsjes - Oud-West,52.36252,4.86703,Entire home/apt,,3,5,2024-01-01,0.83,1,2,5,0363 36E1 BA72 5F05 6E78
943518868791668955,Stijlvolle Studio,22038526,Jonathan,,Bos en Lommer,52.38229,4.85992,Entire home/apt,158,1,8,2024-03-07,1.11,1,209,8,0363 5E56 D6E2 F62D 3D2C
943587674639090392,2 bedroom apartment 4 guests,14012819,Subhodip Pal,,Slotervaart,52.34635405764272,4.842061939398569,Entire home/apt,,2,4,2023-12-10,0.63,2,0,4,0363 7CD0 D79C C411 5DA1
946202928916854910,Apartment in West of Amsterdam,104484746,Merijn,,Geuzenveld - Slotermeer,52.37822,4.80253,Entire home/apt,,2,2,2023-10-24,0.40,1,0,2,0363 AE00 E244 056B B8B6
943870997144700884,Luxury 2 beds in the heart of Amsterdam,365305468,Adam,,De Pijp - Rivierenbuurt,52.3519405,4.895482100000001,Entire home/apt,500,2,5,2024-02-08,0.91,1,24,5,0363 D23A F137 10E0 4204
946217239484533138,Oost-Amsterdamse Parel: Licht & Gezellig,28901413,Lisa,,Watergraafsmeer,52.357712615909776,4.938097163832314,Entire home/apt,,2,1,2023-11-18,0.26,1,0,1,0363 6FB6 4ECD B24D FC47
946217896867724463,Cocoon apartment in BoLo,36852817,Amélie & Warren,,Bos en Lommer,52.38292,4.84759,Entire home/apt,200,2,4,2024-02-18,0.75,1,23,4,0363 CC08 9F50 1E1F 3795
944151505003375737,Nordic Design Riverfront Apartment w Views,528049242,Eric,,Westerpark,52.393907363743985,4.8867933361865425,Entire home/apt,213,1,10,2024-03-03,10,2,340,10,Exempt
944158722001992100,"Centraal gezellig gastenverblijf, 40 m2",4341984,Jacob,,Westerpark,52.380243026238645,4.869723368146542,Private room,150,4,4,2023-12-16,0.61,1,31,4,0363 C68A 9144 40D5 4ECF
946222375927109554,NEW appartment | Free Parking,528594577,Marion,,Gaasperdam - Driemond,52.296785246565335,4.989143780125033,Entire home/apt,250,2,10,2024-01-01,1.36,1,57,10,0363B888FA0D9861A776
944177697465078268,"Cozy and lovely apartment with a view, for couples",480736203,Jan-Harmen,,Westerpark,52.38344439999999,4.8804597,Entire home/apt,,2,9,2023-10-28,1.23,1,8,9,0363 B9CD B04E E7F4 DA2C
