id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
280733,★City Center - Gran Via Apartment,596469,Gabriel Avalos,Centro,Universidad,40.42457,-3.70802,Entire home/apt,129,1,60,2024-03-09,0.46,31,274,12,
102040,Nice Single Room with wifi.,533936,Carlos Alberto,Ciudad Lineal,Pueblo Nuevo,40.43422,-3.64196,Private room,,3,0,,,1,0,0,
281224,¡Tranquilo y Cómodo apto en Ópera Palacio Real!,1466005,Pe,Centro,Palacio,40.41685,-3.70882,Entire home/apt,105,2,136,2023-06-21,1.49,1,308,2,
103541,CENTRAL AND COMFORT APTO. W/PARKING,361930,Maria,Chamberí,Almagro,40.43815,-3.69764,Entire home/apt,129,2,289,2024-02-26,1.86,3,283,43,
287660,Beatiful downtown room with balcony,1496188,Juanpe,Centro,Universidad,40.42683,-3.71108,Private room,,1,11,2014-11-08,0.07,2,0,0,
297017,Charming Prado Luxury,4677030,Jaime,Centro,Cortes,40.41414,-3.69419,Entire home/apt,,1,68,2021-12-22,0.68,6,1,0,
114854,NICE CENTRAL TOURISM-BUSINESS APTO,361930,Maria,Chamberí,Rios Rosas,40.4382,-3.69389,Entire home/apt,95,2,149,2024-03-11,0.98,3,147,13,
120293,ROOM IN THE CENTER -LA LATINA- WIFI,605612,Ulises,Centro,Palacio,40.41143,-3.70912,Private room,38,1,341,2024-03-15,2.22,4,347,67,
310333,"Central, cute & Art Apartment",1596220,Paloma,Centro,Embajadores,40.40908377002321,-3.6951428069820658,Entire home/apt,91,4,167,2024-03-17,1.19,1,193,21,VT-160
132428,Habitacion en Anton Martin,650803,Jose Luis,Centro,Embajadores,40.41012,-3.69709,Private room,33,3,159,2023-07-11,1.92,1,325,7,
336672,Great apartment ∞4 rooms∞ close to City Center,1716726,Jesús,Arganzuela,Delicias,40.39516,-3.69309,Entire home/apt,147,2,159,2024-03-18,2.08,1,27,42,
136058,"Calm, affordable room in Madrid.",666482,Cinthia,Villaverde,Los Angeles,40.35761,-3.69723,Private room,24,1,97,2022-10-30,0.63,1,0,0,
336834,2 bedroom apartament in Chueca-Fuen,1713427,Helena,Centro,Justicia,40.42242,-3.69562,Entire home/apt,90,5,54,2024-02-10,0.37,1,193,5,
339144,COZY APARTMENT MADRID MALASAÑA,1721158,Pau&Patricia,Centro,Universidad,40.42838,-3.70345,Entire home/apt,65,28,143,2024-03-05,0.98,2,189,8,
150123,ELOÍSA Fabuloso Loft en Lavapiés.,723539,Eloisa,Centro,Embajadores,40.405709156777675,-3.7010933253178435,Entire home/apt,136,1,31,2023-09-04,0.32,12,92,1,VT-
339171,PRADO MUSEUM AIR & OnSiteParking (*),1722284,Cesar,Centro,Cortes,40.41285,-3.69553,Entire home/apt,100,3,197,2024-03-15,1.36,1,125,17,VT-6570
163429,Centrical loft in Madrid (Chamberi),780107,Sonia,Chamberí,Trafalgar,40.43765,-3.70408,Entire home/apt,,90,8,2019-03-17,0.05,1,87,0,
341939,Self-catering Apartment in Madrid,1694537,Miguel Angel & Iaia,Centro,Embajadores,40.41037,-3.70018,Entire home/apt,63,12,181,2023-11-11,1.23,1,139,4,
167183,private house B & B. Arturo Soria (Metro),796746,Consuelo,Hortaleza,Piovera,40.45575,-3.64912,Private room,78,1,42,2024-02-16,0.29,2,347,2,
342095,Lovely apartment CENTRAL MADRID !,1703448,Elena,Centro,Embajadores,40.41015,-3.69797,Entire home/apt,90,5,39,2024-01-03,0.27,2,278,3,
177523,Estudio en Malasaña - Fuencarral,596469,Gabriel Avalos,Centro,Universidad,40.42855453491211,-3.7027840614318848,Entire home/apt,88,1,35,2023-10-19,0.23,31,351,5,
345249,Paseo Castellana Deluxe Santiago Bernabeu,1751133,The Punset Family,Tetuán,Almenara,40.47148,-3.68946,Entire home/apt,145,32,31,2024-01-11,0.23,2,330,3,VT-1896
196197,THIS GREAT VIEW IN BRIGHT LATINA,852616,Meyling,Centro,Palacio,40.41235,-3.70967,Entire home/apt,88,3,419,2024-03-07,2.74,2,225,51,
347510,Classy Central Family Alcalá Deluxe,1751133,The Punset Family,Salamanca,Fuente del Berro,40.42881,-3.66605,Entire home/apt,149,32,42,2021-04-17,0.29,2,233,0,VT-1897
354838,Entire apartment Plaza de España!,1496188,Juanpe,Centro,Universidad,40.4249,-3.7097,Entire home/apt,,20,38,2018-07-03,0.26,2,0,0,
198296,Very quiet central top floor with 2 terraces,967721,Santi,Centro,Universidad,40.42589,-3.70565,Entire home/apt,171,2,77,2024-02-12,0.55,2,126,1,
361053,"Cozy, luminous  excellenty placed",1729503,Ana,Retiro,Niño Jesús,40.40988,-3.67503,Entire home/apt,144,2,236,2024-03-16,1.62,2,131,52,VUT 8713
199016,Habitación en ático muy céntrico con dos terrazas,967721,Santi,Centro,Universidad,40.4257,-3.70383,Private room,41,3,32,2024-02-27,0.30,2,313,6,
363476,PUERTA DEL SOL-QUIET DOWNTOWN,1836617,Bibiana,Centro,Sol,40.41676,-3.70682,Private room,49,2,566,2024-03-07,3.89,1,161,60,
199201,"Converted theatre, historic centre",749212,Henrietta,Centro,Embajadores,40.41319,-3.7024,Private room,99,3,192,2024-03-03,1.26,1,9,16,
371532,"Fantastic Location. Great apartment, Opera",1871034,Olga,Centro,Palacio,40.41944,-3.70945,Entire home/apt,89,2,146,2024-03-15,1.01,1,73,30,
200828,"FRENTE MAR, ZONA CALAS. PISCINA.",75944,Maite,Salamanca,Castellana,40.43201,-3.68358,Entire home/apt,,14,0,,,1,0,0,33866
374558,Swimming Pool & Chill Out Terrace - trendy Chueca,1884261,Henrique Manuel,Centro,Justicia,40.42166,-3.69615,Entire home/apt,77,1,149,2024-03-17,1.12,1,63,50,
604150,El Rincón de Serrano,2990747,Raúl,Salamanca,Castellana,40.4312,-3.68502,Entire home/apt,115,4,2,2013-09-19,0.02,1,123,0,
375472,Estupenda habitación en el centro,1888816,Margarita,Arganzuela,Acacias,40.40334,-3.70254,Private room,32,5,150,2024-02-10,1.06,4,11,2,
604632,habitacion luminosa madrid-centro,2993477,Geronima,Tetuán,Berruguete,40.457,-3.70436,Private room,28,1,79,2024-02-10,0.73,5,364,15,
376379,Great Studio for Rent in Madrid,1892467,Laura,Centro,Embajadores,40.41115,-3.69673,Entire home/apt,70,7,35,2024-03-10,0.28,2,256,4,
605339,NiceStay_HighValue_Orange RoomWIFI,2783896,Ivaylo,Latina,Lucero,40.40743,-3.74293,Private room,31,3,245,2024-03-18,1.74,3,28,25,
396532,"Apart. 25mts from Gran Via,exterior",1981346,Daniel,Centro,Sol,40.41959,-3.70373,Entire home/apt,119,3,121,2023-09-24,0.84,1,79,2,
607548,Attic with views and large Terrace,3010452,Aurora,Puente de Vallecas,San Diego,40.39366,-3.66535,Private room,,2,2,2014-04-21,0.01,1,0,0,
608742,Central and quiet.,3017315,Cristina,Centro,Palacio,40.41744,-3.70873,Entire home/apt,86,2,633,2024-03-18,4.47,3,16,60,
397778,PUERTA DEL SOL VI - MADRID CENTRE,1408525,Mad4Rent,Centro,Sol,40.41506,-3.7029,Entire home/apt,98,3,79,2024-03-17,0.60,73,246,25,VT- 553
610675,"Beautiful attic, best location.",2174652,María,Centro,Sol,40.41769,-3.69974,Entire home/apt,,3,7,2015-08-17,0.05,1,0,0,
404569,GRAN VIA  -  Vll -MADRID CENTRE,1408525,Mad4Rent,Centro,Universidad,40.42552,-3.70589,Entire home/apt,104,3,88,2024-03-08,0.79,73,275,15,00
616027,"Quiet room well located, Av.America",3053021,Sonia,Chamartín,Prosperidad,40.43922,-3.67574,Private room,,1,74,2018-09-19,0.53,1,0,0,
618576,Puerta del Sol - Palacio Real.,3017315,Cristina,Centro,Palacio,40.41771,-3.70925,Entire home/apt,99,2,434,2024-03-08,3.10,3,14,65,
406341,"Quiet downtown Madrid, nearby all",2024487,Fernando,Salamanca,Lista,40.42978,-3.67817,Private room,29,4,190,2024-01-03,1.31,1,197,22,
625566,DUPLEX AT MADRID CENTER WITH POOL,2773350,Ainhoa,Arganzuela,Acacias,40.40349,-3.70418,Entire home/apt,,2,25,2017-01-02,0.19,1,0,0,
414763,LATINA - lV - STUDIO MADRID CENTRE,1408525,Mad4Rent,Centro,Embajadores,40.41281,-3.70749,Entire home/apt,85,3,97,2024-03-06,0.70,73,234,29,00
631737,"Chamartin, Large, Warm, Calm & lux",3141727,Esther,Chamartín,Castilla,40.47143,-3.6748,Entire home/apt,,3,1,2012-09-14,0.01,1,0,0,
415967,LAVAPIES CLASSY (CENTER TOWN),2068619,Alfonso,Centro,Embajadores,40.40827,-3.70049,Entire home/apt,90,7,151,2018-11-25,1.04,2,84,0,
643471,CHEAP & NICE B&B IN MADRID CENTRE,3290138,Juan Jesus,Centro,Embajadores,40.41256,-3.70373,Private room,,5,48,2022-03-25,0.38,2,0,0,
420039,Bonito estudio en pleno centro Recién reformado,9934732,Fernando Javier,Centro,Universidad,40.42738,-3.70635,Entire home/apt,104,1,700,2024-01-28,4.87,3,276,3,VT 7436
644656,Piso de 3 habitaciones junto al metro,3226403,Lili,Ciudad Lineal,Pueblo Nuevo,40.42432,-3.6399,Private room,35,7,4,2023-01-19,0.07,2,322,0,
655514,Room for one or two people,3226403,Lili,Ciudad Lineal,Pueblo Nuevo,40.42432,-3.6399,Private room,30,4,5,2023-09-18,0.35,2,279,3,
427407,study sol-atocha I,2106353,Reyes,Centro,Embajadores,40.41155,-3.70146,Entire home/apt,133,2,14,2023-10-06,0.10,2,306,1,
661255,Feel at home (ATTIC),3338284,Sonia,Centro,Embajadores,40.41048049926758,-3.7063961029052734,Entire home/apt,126,3,53,2023-11-12,0.38,1,294,12,
429306,Vintage and Scandi Chic at an Historic Central Madrid Home,2134007,Lola,Chamberí,Arapiles,40.43028,-3.70732,Entire home/apt,132,3,228,2024-02-14,1.60,1,50,16,VT-2555
663761,Habitacion con litera para 2 o 3,3352121,Fran&Joni,Villa de Vallecas,Casco Histórico de Vallecas,40.37093,-3.62298,Private room,,1,4,2015-12-06,0.04,1,0,0,
429604,sol-atocha II study,2106353,Reyes,Centro,Cortes,40.4135,-3.70145,Entire home/apt,139,2,8,2023-06-25,0.06,2,310,3,
668753,Sunny bdm. One of Madrid best areas,3385307,Iguacel,Chamberí,Trafalgar,40.43287,-3.7007,Private room,46,4,81,2020-01-29,0.63,2,304,0,
683208,Elegant & Confortable apartment in the center,9228673,Home At Homes,Salamanca,Lista,40.43189,-3.67793,Entire home/apt,,365,54,2020-02-01,0.39,11,0,0,VT-19
449218,"Central, fully equipped, best price",2230279,Marina,Centro,Justicia,40.42849,-3.70183,Entire home/apt,61,4,421,2024-03-07,2.92,1,195,58,
683969,I share my flat.Two bedroom.Women.,3487329,KMitocondria,Carabanchel,Puerta Bonita,40.37609,-3.74279,Entire home/apt,,1,0,,,1,0,0,
451174,Large single room in Madrid´s trending Almagro.,2240898,Alejandro,Chamberí,Almagro,40.434551,-3.698387,Private room,48,3,43,2024-02-18,0.60,1,80,19,
456165,Nice room in Madrid,617086,Agata,Carabanchel,Comillas,40.39032,-3.71382,Private room,,2,18,2024-03-16,0.22,1,0,11,
684564,"ROYAL PALACE, OPERA, PLAZA MAYOR, LATINA, SOL",1941314,Xavier,Centro,Palacio,40.41747,-3.70979,Entire home/apt,250,2,163,2023-10-22,1.28,1,169,6,
459303,GRAN VIA - l - CENTRAL & BRIGHT,1408525,Mad4Rent,Centro,Universidad,40.42548,-3.7042,Entire home/apt,104,3,96,2024-02-29,0.84,73,295,27,VT- 556
459362,PUERTA DEL SOL- ll - MADRID CENTRE,1408525,Mad4Rent,Centro,Sol,40.41592,-3.70177,Entire home/apt,104,3,113,2024-03-15,0.97,73,211,28,00
685152,house-hotel,3494012,Farah Maria,Hortaleza,Pinar del Rey,40.4696,-3.65012,Entire home/apt,160,3,152,2024-01-04,1.56,2,251,25,
462072,Spectacular Penthouse 95 m² Latina,2296476,Raúl,Centro,Palacio,40.40869,-3.71073,Entire home/apt,180,3,175,2024-02-27,1.22,1,0,31,VT-11049
468202,BEST STUDIO IN VERY CENTER MADRID FIBRE OPTIC WIFI,2322563,Julio,Centro,Universidad,40.42123,-3.70133,Entire home/apt,46,30,288,2023-12-26,2.00,1,214,8,
688795,PLAZA MAYOR - FELIPE III PENTH. ROOFTOP BALCONY,1732442,Anouk,Centro,Sol,40.41584,-3.70683,Entire home/apt,309,3,211,2024-03-05,1.54,5,319,36,VT-716
689099,Lujo a tu alcance,3357259,Mercedes,Ciudad Lineal,Costillares,40.47444,-3.67135,Private room,,1,15,2017-12-22,0.11,1,0,0,
692358,Amazing 11th floor with a/a for 8 people,3540348,Román,Villaverde,Los Angeles,40.36089,-3.69594,Entire home/apt,110,3,304,2024-03-04,2.19,6,27,51,VT1962
469231,ATICO PRECIADOS,1408525,Mad4Rent,Centro,Palacio,40.41941,-3.70823,Entire home/apt,101,3,68,2024-03-10,0.59,73,272,12,00
470132,❤Quiet & Comfortable apartment downtown,2332600,Rodrigo,Centro,Embajadores,40.41018,-3.70164,Entire home/apt,84,4,48,2023-12-20,0.33,1,154,5,VT-297
694867,Tranquilo y cómodo apartamento en Madrid 5PAX,3540348,Román,Villaverde,Los Angeles,40.35701,-3.69643,Entire home/apt,87,3,275,2024-03-10,2.38,6,40,38,VT-2392
471198,GRAN VIA - Vlll - MADRID OLD TOWN,1408525,Mad4Rent,Centro,Universidad,40.42359,-3.70537,Entire home/apt,131,3,51,2023-11-10,0.45,73,274,1,VT-549
695909,Madrid Central Modern Apartment,3021792,Jose,Centro,Universidad,40.4256,-3.70436,Entire home/apt,139,7,214,2020-02-20,2.08,1,1,0,
471328,PUERTA DEL SOL - Vll -MADRID CENTRE,1408525,Mad4Rent,Centro,Sol,40.41628,-3.70364,Entire home/apt,104,3,185,2024-02-27,1.33,73,256,24,VT-532
696928,alquilo habitación,3569462,Claudia,Salamanca,Lista,40.43003,-3.67429,Shared room,70,2,87,2023-12-11,0.95,2,365,13,
479718,Wanda Stadium. Madrid. 20 minutes from Sol by tube,2376402,Jesús,San Blas - Canillejas,Rosas,40.43202,-3.60353,Private room,44,1,17,2021-12-09,0.12,1,89,0,
704155,Apartment  in the center of Madrid,3606346,José,Centro,Embajadores,40.41389,-3.70461,Entire home/apt,127,1,361,2024-03-15,2.60,6,19,47,
491070,NICE APT IN THE HEART OF MADRID !!!,2427722,Ignacio,Centro,Universidad,40.42885,-3.70479,Entire home/apt,95,60,19,2022-12-26,0.13,1,231,0,VT-8441
709208,Apartment in the heart of Madrid,3648882,Luz,Centro,Sol,40.41697,-3.70732,Entire home/apt,86,2,727,2024-03-16,5.22,1,278,68,
499911,2 bedroom apartment downtown Madrid,2467212,Joël,Centro,Embajadores,40.41234,-3.70186,Entire home/apt,137,4,267,2024-03-20,1.96,1,215,51,VT-2176
710156,HB 2 AIRPORT/IFEMA,3654886,Sara,Barajas,Alameda de Osuna,40.45319,-3.592383,Private room,,1,194,2022-10-02,1.39,2,0,0,
502918,"PAISAJE DE LA LUZ:
Confortable habitación",2480913,Elvira,Centro,Cortes,40.41155,-3.69492,Private room,60,3,155,2023-12-18,1.61,1,208,25,
716292,Just in the centre: Malasaña,3691303,Paloma,Centro,Universidad,40.42616,-3.70263,Entire home/apt,138,12,96,2024-01-16,0.78,1,258,9,
506956,Precioso  apartamento  céntrico,1932547,Nieves,Ciudad Lineal,Concepción,40.44117,-3.64841,Entire home/apt,101,1,616,2024-03-20,6.23,1,27,84,
717313,Unique stylish near Royal Palace,3698406,Arman,Centro,Palacio,40.41222,-3.71365,Entire home/apt,95,3,228,2024-03-17,1.63,1,172,35,
507614,Malasaña: Amazing&extremely central 2BD flat,2501740,Moises&Cristina + Little Sophie&Eli,Centro,Universidad,40.42323,-3.70434,Entire home/apt,134,15,35,2024-01-01,0.25,4,268,8,VT-8051
721377,40M2 LOFT GREAT FOR STUDENT 100M WF,3724500,Lucrecia,Fuencarral - El Pardo,Valverde,40.50069,-3.68994,Entire home/apt,50,7,45,2024-02-29,0.33,1,146,5,
510973,Habitación céntrica a 1 min de Plza Santa Ana,2517520,Ruben,Centro,Cortes,40.41412,-3.70057,Shared room,95,2,19,2023-10-24,0.23,1,365,5,
723088,LOVELY FLAT IN PLAZA DE CHUECA,2555202,Norah,Centro,Justicia,40.42536,-3.69887,Entire home/apt,154,3,217,2024-03-17,1.56,1,283,32,
514917,"Nice room, nice flat",83531,Abdel,Latina,Puerta del Angel,40.40445,-3.7398,Private room,31,4,26,2018-07-27,0.19,2,325,0,
724700,"2 Apt Centro Madrid, Tirso De Molina",3746437,Nuria,Centro,Embajadores,40.4107,-3.70253,Entire home/apt,130,1,47,2023-07-31,0.43,2,181,1,VT-0012
522563,Beautiful loft in downtown Madrid,1652272,Xuan,Centro,Palacio,40.41152,-3.70991,Entire home/apt,151,4,107,2024-01-02,0.92,1,88,6,VT-2141
524003,Habitación con baño privado a 3 minutos de P Mayor,2576044,Angel,Centro,Embajadores,40.41327,-3.70223,Private room,80,2,525,2024-03-11,3.76,1,265,50,
727588,"CENTRIC NEAR TO M30, 2 BEDROOMS",498646,Irma,Puente de Vallecas,San Diego,40.39368,-3.66975,Entire home/apt,52,30,28,2023-11-11,0.27,3,279,1,
728978,Charming Loft in Historical Center,1566057,Angel L.,Centro,Embajadores,40.41212,-3.69983,Entire home/apt,120,15,191,2024-03-01,1.38,1,285,3,
526162,Single room in shared flat. Central,2249249,David,Retiro,Pacífico,40.4057,-3.67605,Private room,,2,1,2012-08-04,0.01,1,0,0,
730347,APARTMENT FOR 7 PEOPLE LOCATED IN PLAZA MAYOR,3797913,Rocio,Centro,Sol,40.41534,-3.70757,Entire home/apt,171,3,233,2024-03-17,1.75,5,261,28,VT-52
730502,APARTMENT FOR 6 PEOPLE LOCATED IN THE CITYCENTRE,3797913,Rocio,Centro,Palacio,40.41826,-3.71244,Entire home/apt,156,3,75,2024-03-16,0.67,5,0,25,VT-51
526513,Sol.  Your home in Madrid´s Heart,1134989,Rut,Centro,Sol,40.41604,-3.70834,Entire home/apt,97,2,777,2024-03-15,5.42,1,257,94,VT-2803
733365,Espacio acogedor para tu descanso.,3821608,Charo,Chamberí,Trafalgar,40.43653,-3.70421,Private room,43,3,96,2024-03-16,0.80,1,206,14,
734053,Independent room for students,3825783,Elisa,Retiro,Ibiza,40.41731,-3.6731,Private room,50,30,12,2023-12-05,0.13,1,143,4,
531677,Bright room in the Gran Via!!!!,2613319,David,Centro,Universidad,40.42286,-3.70236,Private room,43,3,592,2024-01-08,4.23,1,9,12,
540937,MELROSEPIES apartment  A/C City Centre Free WIFI,2659070,Ana,Centro,Embajadores,40.40954,-3.70096,Entire home/apt,68,2,335,2024-02-26,2.35,1,91,37,VT-8720
745664,"WIFI B&B , BATH, TWO BEDS, CENTER, AWESOME.",3591751,Fernando,Arganzuela,Acacias,40.40449,-3.70463,Private room,38,3,473,2024-03-13,3.97,2,181,33,
747873,Stylish apartment in the city center,1625657,Matias,Centro,Universidad,40.42329,-3.70833,Entire home/apt,126,2,363,2024-02-24,2.62,3,56,36,VT-6783
544736,SUNNY & EASY ACCESIBLE BEDROOM,1284868,Rocio,Chamartín,Hispanoamérica,40.45841,-3.67598,Private room,32,3,86,2024-02-29,0.65,2,136,22,
748627,"centro Madrid , bonito y silencioso.",3802511,Angeles,Centro,Embajadores,40.40678,-3.69915,Entire home/apt,131,2,10,2024-03-19,0.07,1,336,9,
548995,CHIC and CENTRAL apartment +WIFI,2673517,Sylvia,Retiro,Ibiza,40.419,-3.67774,Entire home/apt,123,7,172,2023-11-14,1.24,1,170,10,VT-3072
748854,Host family in the center of Madrid,1888816,Margarita,Arganzuela,Acacias,40.40333,-3.7025,Private room,30,5,193,2024-03-09,1.42,4,69,15,
552183,Nice apartment. historic center Mad,2713304,Belén,Centro,Cortes,40.41309,-3.69775,Private room,51,3,370,2024-03-16,2.59,1,302,37,
749957,Estudio en el Paseo del Pintor Rosa,124972,Luisa,Moncloa - Aravaca,Argüelles,40.42796,-3.72054,Entire home/apt,44,15,33,2023-11-24,0.25,4,145,6,
558690,Bº Salamanca - 5pax - 3 hab - 2 wc,2747005,Maribel,Salamanca,Goya,40.42274,-3.66972,Entire home/apt,160,14,83,2023-06-19,0.65,1,111,5,VT-2480
560941,En Salamanca - Serrano Apartmento,596469,Gabriel Avalos,Salamanca,Recoletos,40.42297,-3.69095,Entire home/apt,186,1,37,2024-02-22,0.29,31,326,3,
750257,Holiday Estudio  Madrid Center,130907,Dana,Centro,Universidad,40.42057,-3.70486,Entire home/apt,,5,23,2019-06-02,0.18,3,0,0,
751527,Gran apartamento Plaza de España (ref. VT-2053),3951702,Juan Antonio,Centro,Universidad,40.42482,-3.71084,Entire home/apt,249,5,85,2024-03-04,0.64,1,153,17,VT-2053
565152,wonderful aparment in lavapies !!,2779192,Wanda,Centro,Embajadores,40.40683,-3.69932,Entire home/apt,74,4,232,2024-03-06,1.96,1,88,22,VT-8490
751530,Downtown Apartment.PLAZA MAYOR.Wifi.Cozy.Cleansed.,3898452,Consuelo,Centro,Sol,40.41429,-3.70649,Entire home/apt,69,3,555,2024-03-18,4.01,2,201,53,VT-12957
566241,LOVELY APARTMENT CLOSE TO REINA SOFIA MUSEUM,2785251,Susana,Centro,Embajadores,40.40913,-3.699,Entire home/apt,120,30,30,2021-11-28,0.21,1,233,0,
752424,2br Apartment La Latina / Rastro,216570,Miguel,Centro,Embajadores,40.40687,-3.70917,Entire home/apt,220,2,116,2022-07-10,0.84,1,87,0,
568190,"Rooms to rent to students,tourists",2795931,Pilar,Latina,Puerta del Angel,40.41016,-3.72863,Private room,20,2,195,2019-03-07,1.42,1,0,0,
