id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
14938241,Rental unit in Copenhagen · ★4.88 · 1 bedroom · 1 bed · 1 bath,38065730,Karen,,Vesterbro-Kongens Enghave,55.66578,12.55654,Entire home/apt,1300,3,60,2022-08-14,0.70,1,82,0,
14270352,Rental unit in Copenhagen · ★4.63 · Studio · 1 bed · 1 bath,86996259,Andreas,,Indre By,55.68581,12.56857,Entire home/apt,1253,2,114,2023-09-18,1.33,1,109,27,
14942302,Home in Copenhagen · ★4.97 · 1 bedroom · 1 bed · 1.5 baths,26480883,Ejvind,,Amager Vest,55.63923,12.5962,Entire home/apt,1399,5,36,2023-09-02,0.43,1,152,7,
14943634,Condo in Copenhagen · ★4.71 · 1 bedroom · 2 beds · 1 bath,94021472,Vibeke,,sterbro,55.71327,12.57254,Entire home/apt,600,2,302,2023-06-27,4.07,1,1,35,
14273888,Rental unit in Copenhagen · ★4.79 · 1 bedroom · 1 bed · 1 bath,81584767,Malene,,Vesterbro-Kongens Enghave,55.670225384593934,12.545120653902575,Entire home/apt,1000,3,28,2023-09-03,1.09,1,40,7,
14944127,Rental unit in Copenhagen · ★4.81 · 1 bedroom · 1 bed · 1 bath,94025209,Ole,,Amager st,55.66329,12.60879,Entire home/apt,1000,5,16,2023-09-03,0.19,1,37,1,
14274260,Rental unit in Copenhagen · ★4.80 · 2 bedrooms · 3 beds · 1 bath,86440881,Charlotte,,Nrrebro,55.69395,12.53681,Entire home/apt,1260,1,54,2022-06-19,0.62,1,19,0,
14275808,Loft in Copenhagen · ★4.77 · 3 bedrooms · 5 beds · 1 bath,35863688,Marie Loise & Nicklaes,,Indre By,55.67786,12.56886,Entire home/apt,20000,2,61,2019-08-21,0.70,1,83,0,
14955033,Condo in Copenhagen · ★4.96 · 1 bedroom · 1 bed · 1 bath,4180762,Mark,,Nrrebro,55.69633,12.55472,Entire home/apt,905,3,26,2023-09-17,0.34,1,49,9,
14288581,Condo in Copenhagen · ★4.85 · 5 bedrooms · 5 beds · 1 bath,15250076,Marie,,Indre By,55.69674,12.58288,Entire home/apt,1250,2,36,2021-11-22,0.41,1,0,0,
14288637,Home in Copenhagen · ★4.75 · 3 bedrooms · 3 beds · 1 bath,17080622,Louise,,Amager Vest,55.63621,12.58506,Entire home/apt,1550,4,5,2022-08-02,0.06,1,0,0,
14956541,Rental unit in Copenhagen · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,71022181,Jess,,sterbro,55.70746,12.58001,Private room,493,1,79,2023-09-23,0.92,1,235,5,
14297137,Rental unit in Copenhagen · ★4.98 · 1 bedroom · 1 bed · 1 bath,21829589,Cheyenne,,Vesterbro-Kongens Enghave,55.66721,12.55658,Entire home/apt,1471,4,89,2023-09-18,1.03,1,20,9,
14298999,Condo in Copenhagen · ★4.81 · 1 bedroom · 2 beds · 1 shared bath,60644226,Trygve Nordly,,Indre By,55.68481,12.59002,Private room,600,2,439,2023-09-14,5.07,1,276,72,
14958609,Rental unit in Copenhagen · ★4.83 · 1 bedroom · 1 bed · 1 bath,84628144,Tanya,,Vanlse,55.68556,12.48996,Entire home/apt,700,2,44,2023-09-03,0.52,1,3,13,
14306283,Rental unit in Copenhagen · ★4.57 · 2 bedrooms · 4 beds · 1 bath,87421066,Elisa,,Valby,55.65525,12.51245,Entire home/apt,447,3,8,2023-08-07,0.09,1,0,2,
14961826,Rental unit in Copenhagen · ★4.33 · 1 bedroom · 1 bed · 1 bath,94202571,Emma Marie,,Vesterbro-Kongens Enghave,55.67108,12.56395,Entire home/apt,1050,3,4,2021-12-11,0.05,1,16,0,
14965387,Rental unit in Copenhagen · ★4.84 · 1 bedroom · 1 bed · 1 bath,76576467,Anne Kristine,,Nrrebro,55.6948,12.54386,Entire home/apt,895,3,27,2022-09-22,0.32,1,0,0,
