id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
155015,nice and cozy open space apartment,745553,Rosanna E Francesca,Isole,Santa Croce,45.44085,12.32833,Entire home/apt,218,3,380,2024-08-21,2.42,4,270,43,
156728,Regina d'Oriente,745553,Rosanna E Francesca,Isole,Santa Croce,45.44019,12.33174,Entire home/apt,218,3,280,2024-08-18,1.82,4,268,34,L736;VE;11;1294;3
160426,Bright apartment in Venice with canal view,766256,Laura,Isole,Dorsoduro,45.4341,12.3211,Entire home/apt,232,3,413,2024-08-16,2.58,2,301,47,M02704212329
163685,Ca'Falcao - Air-conditioning & Wifi,781124,Nicolò,Isole,Cannaregio,45.44375,12.32555,Entire home/apt,147,3,439,2024-08-18,3.02,2,236,44,CIN: IT027042C2B95QBGWL  CIR: 027042-LOC-00947 - M0270422118
165705,ARABESQUE DJERBA 1 PERS.IN VENICE,716234,Paola,Isole,Castello,45.43548,12.34241,Hotel room,,2,220,2024-08-07,1.38,3,2,24,
166381,Ca' Barba B&B: room n101,214390,Alessandro,Isole,San Polo,45.43821,12.3328,Hotel room,160,2,439,2024-08-17,3.45,4,295,41,
167145,Special apartment for loving people,796717,Nicola,Isole,San Marco,45.43528,12.33741,Entire home/apt,220,2,198,2024-08-11,1.25,1,2,9,C0270420414
167168,Ca 'Barba FLAT - Rialto,214390,Alessandro,Isole,San Polo,45.439,12.3319,Entire home/apt,,4,14,2024-01-03,0.12,4,291,1,
170523,"Wi-Fi Venice Home: only 2 persons, loving",813513,Mara,Terraferma,San Lorenzo XXV Aprile,45.49611,12.24975,Entire home/apt,69,5,238,2024-08-25,1.50,2,318,19,LOCAZIONE TURISTICA 	    M0270421300
184374,ARABESQUE MARRAKESH DOUBLE VENICE,716234,Paola,Isole,Castello,45.43717,12.34163,Hotel room,,2,85,2024-07-26,0.54,3,3,6,
208801,Bright apartment in the heat of Venice with WIFI,1028258,Sandra,Isole,Castello,45.43798,12.33922,Entire home/apt,,3,455,2020-02-17,2.91,2,0,0,
217591,Royal Apartments Ca' Pierre,1123859,Lorenzo,Isole,Castello,45.43561,12.34661,Entire home/apt,209,2,45,2024-06-24,0.29,1,47,6,
218393,Wi-Fi Venice Little Garden: only 1 person,813513,Mara,Terraferma,San Lorenzo XXV Aprile,45.49621,12.24804,Entire home/apt,59,5,245,2024-08-29,1.56,2,323,19,LOCAZIONE TURISTICA 	    M0270421300
220238,Large apartment for 4,693554,Valentina,Isole,Castello,45.43125,12.35303,Entire home/apt,168,3,292,2024-08-17,1.85,1,113,27,
234465,SUNNY HOUSE IN VENICE,1227993,Giorgio,Isole,Dorsoduro,45.43176,12.31932,Entire home/apt,146,3,50,2024-08-08,0.32,2,91,7,
236585,lovely apartment Venice Lido with terrace,1240373,Francy,Isole,Lido,45.4178,12.37249,Entire home/apt,135,3,230,2024-08-25,1.47,1,255,25,
238362,Villa aiTigli Room 1 with bathroom: up to 4 Pax,564594,Eliana,Terraferma,Tessera,45.5032,12.32058,Private room,137,1,83,2024-07-29,0.57,4,327,1,
238374,Villa aiTigli Room 2 with bathroom: up to 5 Pax,564594,Eliana,Terraferma,Tessera,45.5032,12.32058,Private room,143,1,103,2022-05-27,0.69,4,345,0,
238380,Villa ai Tigli - Room 3 - 3 Pax,564594,Eliana,Terraferma,Tessera,45.5032,12.32058,Private room,130,1,66,2022-02-23,0.44,4,335,0,
238383,Villa aiTigli-Room 4-Bathroom in Room-Disabilities,564594,Eliana,Terraferma,Tessera,45.5032,12.32058,Private room,130,1,92,2024-05-26,0.67,4,339,1,
